Date,Price,Open,High,Low
3-Jul-15,8484.90,8440.10,8497.75,8424.15
6-Jul-15,8522.15,8386.15,8533.15,8386.15
7-Jul-15,8510.80,8525.50,8561.35,8483.85
8-Jul-15,8363.05,8439.20,8457.50,8341.40
9-Jul-15,8328.55,8364.85,8400.30,8323.00
10-Jul-15,8360.55,8365.70,8377.10,8315.40
13-Jul-15,8459.65,8397.25,8471.65,8355.40
14-Jul-15,8454.10,8470.60,8480.25,8424.10
15-Jul-15,8523.80,8463.40,8531.40,8462.95
16-Jul-15,8608.05,8546.15,8616.10,8542.90
17-Jul-15,8609.85,8623.65,8642.95,8593.15
20-Jul-15,8603.45,8623.90,8624.10,8559.00
21-Jul-15,8529.45,8601.50,8646.75,8517.90
22-Jul-15,8633.50,8512.25,8643.90,8498.65
23-Jul-15,8589.80,8643.95,8654.75,8573.80
24-Jul-15,8521.55,8588.15,8589.15,8513.50
27-Jul-15,8361.00,8492.10,8492.20,8351.55
28-Jul-15,8337.00,8371.10,8397.40,8321.75
29-Jul-15,8375.05,8365.60,8381.50,8338.45
30-Jul-15,8421.80,8417.00,8458.90,8408.30
31-Jul-15,8532.85,8456.10,8548.95,8448.00
3-Aug-15,8543.05,8510.65,8563.95,8508.10
4-Aug-15,8516.90,8564.10,8565.15,8448.25
5-Aug-15,8567.95,8547.45,8591.85,8545.85
6-Aug-15,8588.65,8585.80,8606.30,8551.50
7-Aug-15,8564.60,8580.80,8595.95,8552.70
10-Aug-15,8525.60,8577.00,8621.55,8497.80
11-Aug-15,8462.35,8548.45,8556.25,8441.30
12-Aug-15,8349.45,8445.70,8446.95,8337.95
13-Aug-15,8355.85,8384.45,8429.50,8339.75
14-Aug-15,8518.55,8402.35,8530.10,8381.20
17-Aug-15,8477.30,8530.50,8530.60,8428.05
18-Aug-15,8466.55,8505.85,8525.75,8433.60
19-Aug-15,8495.15,8468.05,8520.45,8425.95
20-Aug-15,8372.75,8471.05,8501.35,8359.75
21-Aug-15,8299.95,8305.40,8322.20,8225.05
24-Aug-15,7809.00,8055.95,8060.05,7769.40
25-Aug-15,7880.70,7895.40,7925.40,7667.25
26-Aug-15,7791.85,7865.25,7930.05,7777.10
27-Aug-15,7948.95,7921.60,7963.60,7862.30
28-Aug-15,8001.95,8053.70,8091.80,7961.65
31-Aug-15,7971.30,8009.25,8043.60,7947.95
1-Sep-15,7785.85,7907.95,7929.10,7746.50
2-Sep-15,7717.00,7856.65,7862.55,7699.25
3-Sep-15,7823.00,7774.45,7845.60,7754.05
4-Sep-15,7655.05,7803.40,7804.90,7626.85
7-Sep-15,7558.80,7685.85,7705.05,7545.90
8-Sep-15,7688.25,7587.70,7720.90,7539.50
9-Sep-15,7818.60,7805.85,7846.05,7764.55
10-Sep-15,7788.10,7729.05,7819.85,7678.50
11-Sep-15,7789.30,7833.80,7864.85,7759.90
14-Sep-15,7872.25,7811.10,7879.95,7761.85
15-Sep-15,7829.10,7867.35,7880.00,7799.75
16-Sep-15,7899.15,7886.85,7913.90,7853.30
18-Sep-15,7981.90,7967.45,8055.00,7955.85
21-Sep-15,7977.10,7911.50,7987.90,7908.35
22-Sep-15,7812.00,8014.80,8021.60,7787.75
23-Sep-15,7845.95,7737.35,7882.90,7723.25
24-Sep-15,7868.50,7838.40,7894.50,7804.10
28-Sep-15,7795.70,7892.80,7893.95,7787.95
29-Sep-15,7843.30,7725.70,7926.55,7691.20
30-Sep-15,7948.90,7924.25,7957.70,7874.50
1-Oct-15,7950.90,7992.05,8008.25,7930.65
5-Oct-15,8119.30,8005.10,8128.90,8005.10
6-Oct-15,8152.90,8180.45,8180.95,8096.50
7-Oct-15,8177.40,8146.20,8188.90,8132.90
8-Oct-15,8129.35,8196.75,8196.75,8105.85
9-Oct-15,8189.70,8186.35,8232.20,8139.65
12-Oct-15,8143.60,8231.50,8244.50,8128.20
13-Oct-15,8131.70,8121.95,8150.25,8088.60
14-Oct-15,8107.90,8102.40,8139.30,8096.35
15-Oct-15,8179.50,8134.35,8190.55,8129.80
16-Oct-15,8238.15,8193.65,8246.40,8147.65
19-Oct-15,8275.05,8262.55,8283.05,8239.20
20-Oct-15,8261.65,8280.30,8294.05,8229.20
21-Oct-15,8251.70,8258.35,8294.40,8217.15
23-Oct-15,8295.45,8308.25,8328.10,8280.75
26-Oct-15,8260.55,8333.65,8336.30,8252.05
27-Oct-15,8232.90,8230.35,8241.95,8217.05
28-Oct-15,8171.20,8188.90,8209.10,8131.80
29-Oct-15,8111.75,8175.45,8179.60,8098.00
30-Oct-15,8065.80,8123.55,8146.10,8044.40
2-Nov-15,8050.80,8054.55,8060.70,7995.60
3-Nov-15,8060.70,8086.35,8100.35,8031.75
4-Nov-15,8040.20,8104.90,8116.10,8027.30
5-Nov-15,7955.45,8030.35,8031.20,7944.10
6-Nov-15,7954.30,7956.55,8002.65,7926.15
9-Nov-15,7915.20,7788.25,7937.75,7771.70
10-Nov-15,7783.35,7877.60,7885.10,7772.85
11-Nov-15,7825.00,7838.80,7847.95,7819.10
13-Nov-15,7762.25,7762.45,7775.10,7730.90
16-Nov-15,7806.60,7732.95,7838.85,7714.15
17-Nov-15,7837.55,7848.75,7860.45,7793.00
18-Nov-15,7731.80,7823.15,7843.40,7725.05
19-Nov-15,7842.75,7788.50,7854.90,7765.45
20-Nov-15,7856.55,7841.90,7906.95,7817.80
23-Nov-15,7849.25,7869.50,7877.50,7825.20
24-Nov-15,7831.60,7837.00,7870.35,7812.65
26-Nov-15,7883.80,7837.15,7897.10,7832.00
27-Nov-15,7942.70,7910.60,7959.30,7879.45
30-Nov-15,7935.25,7936.25,7966.00,7922.80
1-Dec-15,7954.90,7958.15,7972.15,7934.15
2-Dec-15,7931.35,7976.70,7979.30,7910.80
3-Dec-15,7864.15,7902.30,7912.30,7853.30
4-Dec-15,7781.90,7817.60,7821.40,7775.70
7-Dec-15,7765.40,7816.55,7825.40,7746.05
8-Dec-15,7701.70,7738.50,7771.25,7685.45
9-Dec-15,7612.50,7695.50,7702.85,7606.90
10-Dec-15,7683.30,7643.30,7691.95,7610.00
11-Dec-15,7610.45,7699.60,7703.05,7575.30
14-Dec-15,7650.05,7558.20,7663.95,7551.05
15-Dec-15,7700.90,7659.15,7705.00,7625.10
16-Dec-15,7750.90,7725.25,7776.60,7715.75
17-Dec-15,7844.35,7783.05,7852.90,7737.55
18-Dec-15,7761.95,7828.90,7836.15,7753.35
21-Dec-15,7834.45,7745.65,7840.75,7733.45
22-Dec-15,7786.10,7829.40,7846.30,7776.85
23-Dec-15,7865.95,7830.45,7871.45,7826.10
24-Dec-15,7861.05,7888.75,7888.75,7835.50
28-Dec-15,7925.15,7863.20,7937.20,7863.00
29-Dec-15,7928.95,7929.20,7942.15,7902.75
30-Dec-15,7896.25,7938.60,7944.75,7889.85
31-Dec-15,7946.35,7897.80,7955.55,7891.15
1-Jan-16,7963.20,7938.45,7972.55,7909.80
4-Jan-16,7791.30,7924.55,7937.55,7781.10
5-Jan-16,7784.65,7828.40,7831.20,7763.25
6-Jan-16,7741.00,7788.05,7800.95,7721.20
7-Jan-16,7568.30,7673.35,7674.95,7556.60
8-Jan-16,7601.35,7611.65,7634.10,7581.05
11-Jan-16,7563.85,7527.45,7605.10,7494.35
12-Jan-16,7510.30,7587.20,7588.30,7487.80
13-Jan-16,7562.40,7557.90,7590.95,7425.80
14-Jan-16,7536.80,7467.40,7604.80,7443.80
15-Jan-16,7437.80,7561.65,7566.50,7427.30
18-Jan-16,7351.00,7420.35,7463.65,7336.40
19-Jan-16,7435.10,7381.80,7462.75,7364.15
20-Jan-16,7309.30,7357.00,7470.90,7241.50
21-Jan-16,7276.80,7376.65,7398.70,7250.00
22-Jan-16,7422.45,7355.70,7433.40,7327.60
25-Jan-16,7436.15,7468.75,7487.15,7421.20
27-Jan-16,7437.75,7469.60,7477.90,7419.70
28-Jan-16,7424.65,7426.50,7468.85,7409.60
29-Jan-16,7563.55,7413.35,7575.65,7402.80
1-Feb-16,7555.95,7589.50,7600.45,7541.25
2-Feb-16,7455.55,7566.65,7576.30,7428.05
3-Feb-16,7361.80,7392.45,7419.40,7350.30
4-Feb-16,7404.00,7411.45,7457.05,7365.95
5-Feb-16,7489.10,7418.25,7503.15,7406.65
8-Feb-16,7387.25,7489.70,7512.55,7363.20
9-Feb-16,7298.20,7303.95,7323.45,7275.15
10-Feb-16,7215.70,7264.30,7271.85,7177.75
11-Feb-16,6976.35,7203.60,7208.65,6959.95
12-Feb-16,6980.95,7023.65,7034.80,6869.00
15-Feb-16,7162.95,7057.35,7182.80,7056.80
16-Feb-16,7048.25,7201.25,7204.65,7037.70
17-Feb-16,7108.45,7058.85,7123.70,6960.65
18-Feb-16,7191.75,7177.40,7215.10,7127.85
19-Feb-16,7210.75,7170.55,7226.85,7145.95
22-Feb-16,7234.55,7208.85,7252.40,7200.70
23-Feb-16,7109.55,7240.30,7241.70,7090.70
24-Feb-16,7018.70,7075.00,7090.80,7009.75
25-Feb-16,6970.60,7029.85,7034.20,6961.40
26-Feb-16,7029.75,7039.30,7052.90,6985.10
29-Feb-16,6987.05,7050.45,7094.60,6825.80
1-Mar-16,7222.30,7038.25,7235.50,7035.10
2-Mar-16,7368.85,7321.70,7380.35,7308.15
3-Mar-16,7475.60,7429.55,7483.95,7406.05
4-Mar-16,7485.35,7505.40,7505.90,7444.10
8-Mar-16,7485.30,7486.40,7527.15,7442.15
9-Mar-16,7531.80,7436.10,7539.00,7424.30
10-Mar-16,7486.15,7545.35,7547.10,7447.40
11-Mar-16,7510.20,7484.85,7543.95,7460.60
14-Mar-16,7538.75,7542.60,7583.70,7515.05
15-Mar-16,7460.60,7535.85,7545.20,7452.80
16-Mar-16,7498.75,7457.05,7508.00,7405.15
17-Mar-16,7512.55,7557.40,7585.30,7479.40
18-Mar-16,7604.35,7534.65,7613.60,7517.90
21-Mar-16,7704.25,7619.20,7713.55,7617.70
22-Mar-16,7714.90,7695.55,7728.20,7643.80
23-Mar-16,7716.50,7717.45,7726.85,7670.60
28-Mar-16,7615.10,7741.00,7749.40,7587.70
29-Mar-16,7597.00,7606.55,7652.90,7582.25
30-Mar-16,7735.20,7651.10,7741.95,7643.45
31-Mar-16,7738.40,7727.65,7777.60,7702.00
1-Apr-16,7713.05,7718.05,7740.15,7666.10
4-Apr-16,7758.80,7733.15,7764.45,7704.40
5-Apr-16,7603.20,7736.30,7736.30,7588.65
6-Apr-16,7614.35,7636.05,7638.65,7591.75
7-Apr-16,7546.45,7630.40,7630.75,7535.85
8-Apr-16,7555.20,7542.35,7569.35,7526.70
11-Apr-16,7671.40,7577.80,7678.80,7516.85
12-Apr-16,7708.95,7669.25,7717.40,7663.35
13-Apr-16,7850.45,7777.15,7864.80,7772.20
18-Apr-16,7914.70,7908.15,7920.60,7842.75
20-Apr-16,7914.75,7950.05,7950.40,7877.55
21-Apr-16,7912.05,7953.65,7978.45,7884.10
22-Apr-16,7899.30,7891.80,7923.35,7873.35
25-Apr-16,7855.05,7894.80,7911.00,7827.00
26-Apr-16,7962.65,7828.15,7974.50,7822.55
27-Apr-16,7979.90,7942.00,7991.00,7940.55
28-Apr-16,7847.25,7967.40,7992.00,7834.45
29-Apr-16,7849.80,7844.25,7889.05,7788.70
2-May-16,7805.90,7822.70,7829.80,7777.30
3-May-16,7747.00,7824.80,7890.25,7735.15
4-May-16,7706.55,7724.15,7749.00,7697.25
5-May-16,7735.50,7731.00,7777.55,7706.85
6-May-16,7733.45,7717.65,7738.90,7678.35
9-May-16,7866.05,7755.25,7873.65,7753.55
10-May-16,7887.80,7873.55,7896.90,7837.70
11-May-16,7848.85,7804.65,7893.10,7780.90
12-May-16,7900.40,7871.45,7916.05,7849.65
13-May-16,7814.90,7881.00,7881.00,7784.20
16-May-16,7860.75,7831.20,7873.90,7772.15
17-May-16,7890.75,7896.85,7940.10,7879.70
18-May-16,7870.15,7846.75,7882.05,7810.75
19-May-16,7783.40,7875.50,7876.20,7766.80
20-May-16,7749.70,7792.20,7812.40,7735.75
23-May-16,7731.05,7813.95,7820.60,7722.20
24-May-16,7748.85,7738.05,7761.55,7715.80
25-May-16,7934.90,7811.80,7941.20,7809.30
26-May-16,8069.65,7974.45,8083.00,7948.50
27-May-16,8156.65,8081.95,8164.20,8077.05
30-May-16,8178.50,8166.50,8200.00,8150.80
31-May-16,8160.10,8209.85,8213.60,8134.30
1-Jun-16,8179.95,8179.20,8215.35,8171.05
2-Jun-16,8218.95,8156.90,8229.50,8154.75
3-Jun-16,8220.80,8246.20,8262.00,8209.85
6-Jun-16,8201.05,8228.75,8234.70,8186.05
7-Jun-16,8266.45,8235.55,8294.95,8216.40
8-Jun-16,8273.05,8285.50,8288.90,8252.05
9-Jun-16,8203.60,8273.35,8273.35,8184.60
10-Jun-16,8170.05,8180.25,8265.60,8162.85
13-Jun-16,8110.60,8102.25,8125.25,8063.90
14-Jun-16,8108.85,8134.40,8134.95,8069.50
15-Jun-16,8206.60,8139.40,8213.20,8123.15
16-Jun-16,8140.75,8180.65,8180.65,8074.45
17-Jun-16,8170.20,8176.65,8195.25,8135.80
20-Jun-16,8238.50,8115.75,8244.15,8107.35
21-Jun-16,8219.90,8255.40,8257.25,8202.15
22-Jun-16,8203.70,8213.65,8238.35,8153.25
23-Jun-16,8270.45,8201.15,8285.60,8188.30
24-Jun-16,8088.60,8029.10,8100.70,7927.05
27-Jun-16,8094.70,8039.35,8120.65,8039.35
28-Jun-16,8127.85,8096.05,8146.35,8086.85
29-Jun-16,8204.00,8173.10,8212.40,8157.65
30-Jun-16,8287.75,8260.25,8308.15,8242.10
1-Jul-16,8328.35,8313.05,8356.75,8308.65
4-Jul-16,8370.70,8376.75,8398.45,8364.70
5-Jul-16,8335.95,8379.30,8381.45,8319.95
7-Jul-16,8337.90,8342.00,8361.95,8317.70
8-Jul-16,8323.20,8350.00,8353.30,8287.55
11-Jul-16,8467.90,8413.35,8475.25,8407.05
12-Jul-16,8521.05,8502.60,8526.60,8479.20
13-Jul-16,8519.50,8540.45,8550.25,8493.55
14-Jul-16,8565.00,8515.75,8571.40,8500.70
15-Jul-16,8541.40,8565.45,8594.80,8510.05
18-Jul-16,8508.70,8564.05,8587.10,8494.35
19-Jul-16,8528.55,8514.30,8540.05,8476.70
20-Jul-16,8565.85,8515.45,8569.90,8512.55
21-Jul-16,8510.10,8582.70,8585.25,8503.45
22-Jul-16,8541.20,8519.65,8548.95,8489.80
25-Jul-16,8635.65,8519.95,8641.15,8517.20
26-Jul-16,8590.65,8633.75,8644.90,8577.15
27-Jul-16,8615.80,8599.40,8665.00,8572.05
28-Jul-16,8666.30,8636.95,8674.70,8625.25
29-Jul-16,8638.50,8668.30,8670.35,8631.15
1-Aug-16,8636.55,8654.30,8711.30,8590.50
2-Aug-16,8622.90,8647.45,8687.20,8611.40
3-Aug-16,8544.85,8635.20,8635.45,8529.60
4-Aug-16,8551.10,8599.95,8601.40,8518.15
5-Aug-16,8683.15,8600.20,8689.40,8590.15
8-Aug-16,8711.35,8712.85,8723.50,8697.60
9-Aug-16,8678.25,8727.80,8728.35,8638.20
10-Aug-16,8575.30,8686.70,8690.10,8564.60
11-Aug-16,8592.15,8572.80,8601.15,8540.05
12-Aug-16,8672.15,8605.45,8684.30,8604.45
16-Aug-16,8642.55,8670.25,8682.35,8600.45
17-Aug-16,8624.05,8639.80,8667.10,8603.60
18-Aug-16,8673.25,8648.85,8690.70,8645.05
19-Aug-16,8666.90,8694.30,8696.60,8647.10
22-Aug-16,8629.15,8667.00,8684.85,8614.00
23-Aug-16,8632.60,8628.35,8642.15,8580.00
24-Aug-16,8650.30,8648.50,8661.05,8620.90
25-Aug-16,8592.20,8668.85,8683.05,8583.65
26-Aug-16,8572.55,8614.35,8622.95,8547.55
29-Aug-16,8607.45,8583.75,8622.00,8543.75
30-Aug-16,8744.35,8646.75,8750.60,8642.25
31-Aug-16,8786.20,8754.05,8819.20,8754.05
1-Sep-16,8774.65,8793.60,8813.25,8759.95
2-Sep-16,8809.65,8796.35,8824.10,8768.20
6-Sep-16,8943.00,8852.70,8950.85,8848.45
7-Sep-16,8917.95,8968.70,8968.70,8913.35
8-Sep-16,8952.50,8915.50,8960.35,8896.00
9-Sep-16,8866.70,8934.30,8939.15,8858.70
12-Sep-16,8715.60,8732.95,8746.95,8699.40
14-Sep-16,8726.60,8710.65,8739.85,8688.90
15-Sep-16,8742.55,8743.85,8751.95,8704.35
16-Sep-16,8779.85,8780.85,8847.65,8750.50
19-Sep-16,8808.40,8788.45,8824.30,8774.20
20-Sep-16,8775.90,8816.10,8816.45,8759.30
21-Sep-16,8777.15,8790.30,8826.85,8757.30
22-Sep-16,8867.45,8873.35,8893.35,8837.80
23-Sep-16,8831.55,8880.75,8885.20,8820.30
26-Sep-16,8723.05,8807.90,8809.55,8715.10
27-Sep-16,8706.40,8748.90,8768.50,8690.50
28-Sep-16,8745.15,8711.20,8767.05,8703.15
29-Sep-16,8591.25,8792.70,8800.65,8558.25
30-Sep-16,8611.15,8581.50,8637.15,8555.20
3-Oct-16,8738.10,8666.15,8745.20,8635.00
4-Oct-16,8769.15,8770.00,8783.65,8736.10
5-Oct-16,8743.95,8806.35,8806.95,8731.40
6-Oct-16,8709.55,8768.70,8781.15,8684.65
7-Oct-16,8697.60,8721.70,8723.70,8663.80
10-Oct-16,8708.80,8735.35,8745.80,8703.95
13-Oct-16,8573.35,8671.50,8681.55,8541.35
14-Oct-16,8583.40,8594.00,8604.45,8549.80
17-Oct-16,8520.40,8612.95,8615.40,8506.15
18-Oct-16,8677.90,8556.05,8685.10,8555.90
19-Oct-16,8659.10,8697.50,8698.75,8636.70
20-Oct-16,8699.40,8693.35,8727.00,8678.30
21-Oct-16,8693.05,8708.60,8709.10,8652.05
24-Oct-16,8708.95,8709.85,8736.95,8684.15
25-Oct-16,8691.30,8721.70,8722.65,8663.45
26-Oct-16,8615.25,8657.30,8657.30,8596.60
27-Oct-16,8615.25,8607.10,8624.85,8550.25
28-Oct-16,8638.00,8625.00,8653.75,8581.75
30-Oct-16,8625.70,8672.35,8678.25,8616.25
1-Nov-16,8626.25,8653.15,8669.60,8614.50
2-Nov-16,8514.00,8542.80,8549.50,8504.85
3-Nov-16,8484.95,8499.85,8537.65,8476.15
4-Nov-16,8433.75,8503.60,8504.00,8400.25
7-Nov-16,8497.05,8535.75,8535.85,8481.45
8-Nov-16,8543.55,8540.00,8559.40,8480.10
9-Nov-16,8432.00,8067.50,8476.20,8002.25
10-Nov-16,8525.75,8555.60,8598.45,8510.70
11-Nov-16,8296.30,8456.65,8460.60,8284.95
15-Nov-16,8108.45,8284.85,8288.55,8093.20
16-Nov-16,8111.60,8205.65,8210.05,8089.40
17-Nov-16,8079.95,8105.10,8151.25,8060.30
18-Nov-16,8074.10,8097.55,8128.95,8048.30
21-Nov-16,7929.10,8102.10,8102.45,7916.40
22-Nov-16,8002.30,7989.15,8019.05,7938.15
23-Nov-16,8033.30,8051.20,8055.20,7973.10
24-Nov-16,7965.50,8011.80,8024.85,7952.55
25-Nov-16,8114.30,8007.95,8122.25,7976.75
28-Nov-16,8126.90,8080.65,8146.50,8066.50
29-Nov-16,8142.15,8131.55,8197.35,8128.70
30-Nov-16,8224.50,8172.15,8234.25,8139.25
1-Dec-16,8192.90,8244.00,8250.80,8185.05
2-Dec-16,8086.80,8153.55,8159.30,8070.05
5-Dec-16,8128.75,8088.75,8141.90,8056.85
6-Dec-16,8143.15,8153.15,8178.70,8130.85
7-Dec-16,8102.05,8168.40,8190.45,8077.50
8-Dec-16,8246.85,8152.10,8256.25,8151.75
9-Dec-16,8261.75,8271.70,8274.95,8241.95
12-Dec-16,8170.80,8230.65,8230.65,8154.45
13-Dec-16,8221.80,8196.15,8228.85,8155.80
14-Dec-16,8182.45,8229.35,8229.40,8165.10
15-Dec-16,8153.60,8128.40,8225.90,8121.95
16-Dec-16,8139.45,8178.20,8178.70,8127.45
19-Dec-16,8104.35,8126.00,8132.50,8094.85
20-Dec-16,8082.40,8110.60,8124.10,8062.75
21-Dec-16,8061.30,8105.85,8112.55,8053.25
22-Dec-16,7979.10,8043.85,8046.45,7964.95
23-Dec-16,7985.75,7972.50,8022.60,7942.05
26-Dec-16,7908.25,7965.10,7970.05,7893.80
27-Dec-16,8032.85,7915.05,8044.65,7903.70
28-Dec-16,8034.85,8047.55,8100.55,8028.40
29-Dec-16,8103.60,8030.60,8111.10,8020.80
30-Dec-16,8185.80,8119.65,8197.00,8114.75
2-Jan-17,8179.50,8210.10,8212.00,8133.80
3-Jan-17,8192.25,8196.05,8219.10,8148.60
4-Jan-17,8190.50,8202.65,8218.50,8180.90
5-Jan-17,8273.80,8226.65,8282.65,8223.70
6-Jan-17,8243.80,8281.85,8306.85,8233.25
9-Jan-17,8236.05,8259.35,8263.00,8227.75
10-Jan-17,8288.60,8262.70,8293.80,8261.00
11-Jan-17,8380.65,8327.80,8389.00,8322.25
12-Jan-17,8407.20,8391.05,8417.20,8382.30
13-Jan-17,8400.35,8457.65,8461.05,8373.15
16-Jan-17,8412.80,8390.95,8426.70,8374.40
17-Jan-17,8398.00,8415.05,8440.90,8378.30
18-Jan-17,8417.00,8403.85,8460.30,8397.40
19-Jan-17,8435.10,8418.40,8445.15,8404.05
20-Jan-17,8349.35,8404.35,8423.65,8340.95
23-Jan-17,8391.50,8329.60,8404.15,8327.20
24-Jan-17,8475.80,8407.05,8480.95,8398.15
25-Jan-17,8602.75,8499.45,8612.60,8493.95
27-Jan-17,8641.25,8610.50,8672.70,8606.90
30-Jan-17,8632.75,8635.55,8662.60,8617.75
31-Jan-17,8561.30,8629.45,8631.75,8552.40
1-Feb-17,8716.40,8570.35,8722.40,8537.50
2-Feb-17,8734.25,8724.75,8757.60,8685.80
3-Feb-17,8740.95,8735.15,8748.25,8707.75
6-Feb-17,8801.05,8785.45,8814.10,8770.20
7-Feb-17,8768.30,8805.70,8809.30,8741.05
8-Feb-17,8769.05,8774.55,8791.25,8715.00
9-Feb-17,8778.40,8795.55,8821.40,8724.10
10-Feb-17,8793.55,8812.35,8822.10,8771.20
13-Feb-17,8805.05,8819.80,8826.90,8754.20
14-Feb-17,8792.30,8819.90,8820.45,8772.50
15-Feb-17,8724.70,8778.95,8807.90,8712.85
16-Feb-17,8778.00,8739.00,8783.95,8719.60
17-Feb-17,8821.70,8883.70,8896.45,8804.25
20-Feb-17,8879.20,8818.55,8886.25,8809.80
21-Feb-17,8907.85,8890.75,8920.80,8860.95
22-Feb-17,8926.90,8931.60,8960.75,8905.25
23-Feb-17,8939.50,8956.40,8982.15,8927.55
27-Feb-17,8896.70,8943.70,8951.80,8888.65
28-Feb-17,8879.60,8898.95,8914.75,8867.60
1-Mar-17,8945.80,8904.40,8960.80,8898.60
2-Mar-17,8899.75,8982.85,8992.50,8879.80
3-Mar-17,8897.55,8883.50,8907.10,8860.10
6-Mar-17,8963.45,8915.10,8967.80,8914.00
7-Mar-17,8946.90,8977.75,8977.85,8932.80
8-Mar-17,8924.30,8950.70,8957.05,8891.95
9-Mar-17,8927.00,8914.50,8945.80,8899.50
10-Mar-17,8934.55,8953.70,8975.70,8903.95
14-Mar-17,9087.00,9091.65,9122.75,9060.50
15-Mar-17,9084.80,9086.85,9106.55,9075.50
16-Mar-17,9153.70,9129.65,9158.45,9128.55
17-Mar-17,9160.05,9207.80,9218.40,9147.60
20-Mar-17,9126.85,9166.95,9167.60,9116.30
21-Mar-17,9121.50,9133.95,9147.75,9087.20
22-Mar-17,9030.45,9047.20,9072.90,9019.30
23-Mar-17,9086.30,9048.75,9099.05,9048.60
24-Mar-17,9108.00,9104.00,9133.55,9089.40
27-Mar-17,9045.20,9093.45,9094.85,9024.65
28-Mar-17,9100.80,9081.50,9110.40,9079.80
29-Mar-17,9143.80,9128.70,9153.15,9109.10
30-Mar-17,9173.75,9142.60,9183.15,9136.35
31-Mar-17,9173.75,9158.90,9191.70,9152.10
3-Apr-17,9237.85,9220.60,9245.35,9192.40
5-Apr-17,9265.15,9264.40,9273.90,9215.40
6-Apr-17,9261.95,9245.80,9267.95,9218.85
7-Apr-17,9198.30,9223.70,9250.50,9188.10
10-Apr-17,9181.45,9225.60,9225.65,9174.85
11-Apr-17,9237.00,9184.55,9242.70,9172.85
12-Apr-17,9203.45,9242.50,9246.40,9161.80
13-Apr-17,9150.80,9202.50,9202.65,9144.95
17-Apr-17,9139.30,9144.75,9160.00,9120.25
18-Apr-17,9105.15,9163.00,9217.90,9095.45
19-Apr-17,9103.50,9112.20,9120.50,9075.15
20-Apr-17,9136.40,9108.10,9143.90,9102.65
21-Apr-17,9119.40,9179.10,9183.65,9088.75
24-Apr-17,9217.95,9135.35,9225.40,9130.55
25-Apr-17,9306.60,9273.05,9309.20,9250.35
26-Apr-17,9351.85,9336.20,9367.00,9301.35
27-Apr-17,9342.15,9359.15,9367.15,9322.65
28-Apr-17,9304.05,9340.95,9342.65,9282.25
2-May-17,9313.80,9339.85,9352.55,9269.90
3-May-17,9311.95,9344.70,9346.30,9298.40
4-May-17,9359.90,9360.95,9365.65,9323.25
5-May-17,9285.30,9374.55,9377.10,9272.00
8-May-17,9314.05,9311.45,9338.70,9297.95
9-May-17,9316.85,9337.35,9338.95,9307.70
10-May-17,9407.30,9339.65,9414.75,9336.00
11-May-17,9422.40,9448.60,9450.65,9411.30
12-May-17,9400.90,9436.65,9437.75,9372.55
15-May-17,9445.40,9433.55,9449.25,9423.10
16-May-17,9512.25,9461.00,9517.20,9456.35
17-May-17,9525.75,9517.60,9532.60,9486.10
18-May-17,9429.45,9453.20,9489.10,9418.10
19-May-17,9427.90,9469.90,9505.75,9390.75
22-May-17,9438.25,9480.25,9498.65,9427.90
23-May-17,9386.15,9445.05,9448.05,9370.00
24-May-17,9360.55,9410.90,9431.90,9341.65
25-May-17,9509.75,9384.05,9523.30,9379.20
26-May-17,9595.10,9507.75,9604.90,9495.40
29-May-17,9604.90,9560.05,9637.75,9547.70
30-May-17,9624.55,9590.65,9635.30,9581.20
31-May-17,9621.25,9636.55,9649.60,9609.25
1-Jun-17,9616.10,9603.55,9634.65,9589.90
2-Jun-17,9653.50,9657.15,9673.50,9637.45
5-Jun-17,9675.10,9656.30,9687.20,9640.70
6-Jun-17,9637.15,9704.25,9709.30,9630.20
7-Jun-17,9663.90,9663.95,9678.55,9630.55
8-Jun-17,9647.25,9682.40,9688.70,9641.50
9-Jun-17,9668.25,9638.55,9676.25,9608.15
12-Jun-17,9616.40,9646.70,9647.05,9598.50
13-Jun-17,9606.90,9615.55,9654.15,9595.40
14-Jun-17,9618.15,9621.55,9627.40,9580.45
15-Jun-17,9578.05,9617.90,9621.40,9560.80
16-Jun-17,9588.05,9595.45,9615.85,9565.50
19-Jun-17,9657.55,9626.40,9673.30,9614.90
20-Jun-17,9653.50,9670.50,9676.50,9643.75
21-Jun-17,9633.60,9648.10,9650.45,9608.60
22-Jun-17,9630.00,9642.65,9698.85,9617.75
23-Jun-17,9574.95,9643.25,9647.65,9565.30
27-Jun-17,9511.40,9594.05,9615.40,9473.45
28-Jun-17,9491.25,9520.20,9522.50,9474.35
29-Jun-17,9504.10,9522.95,9575.80,9493.80
30-Jun-17,9520.90,9478.50,9535.80,9448.75
3-Jul-17,9615.00,9587.95,9624.00,9543.55
4-Jul-17,9613.30,9645.90,9650.65,9595.50
5-Jul-17,9637.60,9619.75,9643.65,9607.35
6-Jul-17,9674.55,9653.60,9700.70,9639.95
7-Jul-17,9665.80,9670.35,9684.25,9642.65
10-Jul-17,9771.05,9719.30,9782.15,9646.45
11-Jul-17,9786.05,9797.45,9830.05,9778.85
12-Jul-17,9816.10,9807.30,9824.95,9787.70
13-Jul-17,9891.70,9855.80,9897.25,9853.45
